מחוז ,מעמד מוניציפלי,מועצה/ עירייה, יישוב,סמל יישוב ,טכנולוגיה,סיווג  של הטכנולוגיה,שם הסדרה,מועד הפעלה מסחרית בפועל ,הספק MW
הדרום,מועצה אזורית,אשכול,נירים,602,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],13/11/2022,0.24
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],27/12/2023,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],27/12/2023,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],16/09/2024,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],01/12/2024,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],27/04/2025,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],24/06/2025,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,מונה נטו אחיד מ- 02/04/13 [946],24/05/2018,0.012
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,מונה נטו אחיד מ- 02/04/13 [946],08/07/2018,0.0108
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,מכסה ראשונה,31/12/2009,0.004
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],05/12/2019,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],01/04/2020,0.012
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],07/05/2020,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],07/05/2020,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],26/05/2020,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],10/06/2020,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],12/06/2020,0.0156
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],17/06/2020,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],26/07/2020,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],13/10/2020,0.0156
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],15/10/2020,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],21/10/2020,0.0156
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],13/01/2021,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,אסדרה תעריפית עד 15 עם מונה ייצור [305],17/06/2021,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],12/05/2021,0.0828
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],08/11/2021,0.0156
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],06/12/2021,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],19/12/2021,0.012
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],15/06/2022,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],21/12/2022,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],28/03/2023,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],11/05/2023,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],21/06/2023,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],24/07/2023,0.0132
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],24/07/2023,0.0132
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],26/07/2023,0.018
המרכז,מועצה אזורית,דרום השרון,נירית,1236,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],07/09/2023,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],04/02/2024,0.0132
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],14/04/2024,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],22/08/2024,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],21/05/2025,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,מונה נטו אחיד מ- 02/04/13 [946],12/06/2018,0.03
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,מכסה שלישית ביתית,30/06/2012,0.017
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,מכסה שניה ביתית,31/12/2010,0.011
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,מכסה שניה ביתית,31/12/2010,0.017
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,מכסה שניה ביתית,31/12/2010,0.017
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,מכסה שניה מסחרית,31/12/2010,0.055
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,מכסה שניה מסחרית,31/12/2010,0.055
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],07/07/2020,0.0156
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],07/07/2020,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],28/07/2020,0.0156
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],02/08/2020,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],11/08/2020,0.0108
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],11/08/2020,0.0156
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],20/08/2020,0.0156
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],06/09/2020,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],06/09/2020,0.0156
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],06/09/2020,0.0096
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],08/09/2020,0.0084
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],09/09/2020,0.0156
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],14/09/2020,0.0156
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],14/09/2020,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],14/09/2020,0.012
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],15/10/2020,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],18/10/2020,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],19/10/2020,0.0156
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],04/11/2020,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],17/11/2020,0.0108
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],25/11/2020,0.0108
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],29/12/2020,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],04/01/2021,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],28/02/2021,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],04/04/2021,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],30/09/2021,0.018
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,חיבור מתקן עד 630 זכאי לתעריף 2024 [317],24/09/2024,0.0819
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],07/07/2020,0.066
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],06/09/2020,0.066
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],21/04/2021,0.06
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],12/05/2021,0.0516
ירושלים,מועצה אזורית,מטה יהודה,נס הרים,825,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],06/07/2021,0.06
